Layer,Layer_Description,City,Country,Latitude,Longitude,Date,Moisture_Percent,Status,Description,Recommendation,Current_Percent,Average_Percent,Min_Percent,Max_Percent
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-09,23.45,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-09,23.42,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-09,23.39,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-09,23.39,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-09,23.39,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-10,23.4,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-10,23.4,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-10,23.41,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-10,23.39,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-10,23.35,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-10,23.32,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-10,23.35,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-10,23.35,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-11,23.35,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-11,23.36,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-11,23.38,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-11,23.36,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-11,23.31,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-11,23.27,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-11,23.27,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-11,23.27,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-12,23.28,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-12,23.28,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-12,23.28,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-12,23.27,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-12,23.22,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-12,23.19,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-12,23.19,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-12,23.19,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-13,23.2,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-13,23.2,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-13,23.21,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-13,23.19,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-13,23.16,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-13,23.13,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-13,23.2,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-13,23.2,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-14,23.21,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-14,23.21,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-14,23.27,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-14,23.25,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-14,23.22,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-14,23.2,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-14,23.2,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-14,23.19,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-15,23.21,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-15,23.21,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-15,23.21,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-15,23.19,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-15,23.15,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Natitingou,Benin,10.3045,1.3797,2025-02-15,23.12,moderate,Humidité modérée,"Surveiller, irrigation possible",23.12,24.09,23.12,25.08
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-01,20.84,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-01,20.84,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-01,20.86,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-01,20.86,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-01,20.88,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-01,20.88,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-01,20.87,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-01,20.81,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-01,20.78,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-01,20.77,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-01,20.8,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-02,20.82,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-02,20.85,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-02,20.99,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-02,20.96,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-02,20.89,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-02,20.85,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-02,20.86,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-02,20.88,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-03,20.91,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-03,20.93,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-03,20.95,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-03,20.93,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-03,20.86,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-03,20.82,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-03,20.84,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-03,20.86,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-04,20.88,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-04,20.9,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-04,20.92,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-04,20.89,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-04,20.83,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-04,20.8,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-04,20.9,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-04,20.92,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-05,20.94,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-05,20.96,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-05,21.28,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-05,21.25,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-05,21.15,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-05,21.09,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-05,21.1,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-05,21.12,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-06,21.14,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-06,21.16,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-06,21.17,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-06,21.14,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-06,21.06,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-06,21.01,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-06,21.02,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-06,21.04,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-07,21.06,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-07,21.08,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-07,21.06,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-07,21.03,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-07,20.95,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-07,20.9,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-07,20.71,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-07,20.73,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-08,20.76,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-08,20.78,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-08,20.58,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-08,20.58,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-08,20.53,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-08,20.5,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-08,20.52,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-08,20.55,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-09,20.57,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-09,20.6,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-09,20.61,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-09,20.6,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-09,20.53,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-09,20.49,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-09,20.55,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-09,20.58,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-10,20.6,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-10,20.63,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-10,20.78,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-10,20.76,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-10,20.68,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-10,20.61,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Abomey-Calavi,Benin,6.4489,2.3553,2025-01-10,20.62,moderate,Humidité modérée,"Surveiller, irrigation possible",20.51,20.63,20.27,21.28
